/RU000A0JTVZ8=MM	7/26/2013	1/9/1900
/RU000A0JTVZ8=MM	7/25/2014	1/8/1900
/RU000A0JTVZ8=MM	10/23/2015	1/6/1900
/RU000A0JTVZ8=MM	4/21/2017	1/7/1900
/RU000A0JTVZ8=MM	7/19/2019	1/7/1900
/RU000A0JT361=MM	10/4/2012	1/9/1900
/RU000A0JT361=MM	10/3/2013	1/8/1900
/RU000A0JT361=MM	10/2/2014	1/8/1900
/RU000A0JU8Q3=MM	10/28/2013	1/9/1900
/RU000A0JSVD7=MM	8/29/2012	1/9/1900
/RU000A0JSVD7=MM	8/26/2015	1/9/1900
/RU000A0JSVD7=MM	8/24/2016	1/9/1900
/RU000A0JRWA3=MM	11/17/2011	1/9/1900
/RU000A0JRWA3=MM	11/13/2014	1/9/1900
/RU000A0JRWA3=MM	11/12/2015	1/9/1900
/RU000A0JR2H0=MM	10/7/2010	1/8/1900
/RU000A0JR2H0=MM	10/3/2013	1/8/1900
/RU000A0JR2H0=MM	10/2/2014	1/7/1900
/RU000A0JU3B6=MM	8/26/2013	1/8/1900
/RU000A0JU3B6=MM	8/25/2014	1/9/1900
/RU000A0JU3B6=MM	8/24/2015	1/8/1900
/RU000A0JU3B6=MM	2/20/2017	1/7/1900
/RU000A0JSY25=MM	9/7/2012	1/8/1900
/RU000A0JSY25=MM	2/6/2013	1/9/1900
/RU000A0JSY25=MM	11/5/2014	1/8/1900
/RU000A0JSY25=MM	11/4/2015	1/6/1900
/RU000A0JU1T2=MM	7/31/2013	1/8/1900
/RU000A0JU1T2=MM	3/31/2014	1/8/1900
/RU000A0JU1T2=MM	10/29/2014	1/8/1900
/RU000A0JU1T2=MM	7/29/2015	1/8/1900
/RU000A0JU1T2=MM	4/27/2016	1/8/1900
/RU000A0JU1T2=MM	10/25/2017	1/8/1900
/RU000A0JU963=MM	10/31/2013	1/7/1900
/RU000A0JU7H4=MM	10/15/2013	1/7/1900
/RU000A0JTZK1=MM	6/26/2013	1/8/1900
/RU000A0JTGE4=MM	12/20/2012	1/9/1900
/RU000A0JTGE4=MM	6/20/2013	1/9/1900
/RU000A0JTGE4=MM	12/19/2013	1/10/1900
/RU000A0JTGE4=MM	12/15/2016	1/9/1900
/RU000A0JTVM6=MM	4/24/2013	1/8/1900
/RU000A0JTVM6=MM	4/22/2015	1/9/1900
/RU000A0JTVM6=MM	4/20/2016	1/8/1900
/RU000A0JTVM6=MM	4/19/2017	1/8/1900
/RU000A0JTGF1=MM	12/20/2012	1/9/1900
/RU000A0JR5G5=MM	12/2/2010	1/8/1900
/RU000A0JR5G5=MM	12/1/2011	1/8/1900
/RU000A0JR5G5=MM	11/29/2012	1/8/1900
/RU000A0JR5G5=MM	11/28/2013	1/8/1900
/RU000A0JR4V7=MM	11/25/2010	1/7/1900
/RU000A0JTDL6=MM	12/6/2012	1/7/1900
/RU000A0JS9J0=MM	6/20/2012	1/9/1900
/RU000A0JU2H5=MM	8/9/2013	1/8/1900
/RU000A0JRJF9=MM	6/8/2011	1/7/1900
/RU000A0JU7R3=MM	10/21/2013	1/8/1900
/RU000A0JU9G2=MM	11/6/2013	1/8/1900
/RU000A0JTFZ1=MM	12/18/2012	1/9/1900
/RU000A0JTFZ1=MM	6/18/2013	1/10/1900
/RU000A0JTFZ1=MM	12/17/2013	1/10/1900
/RU000A0JTFZ1=MM	6/17/2014	1/10/1900
/RU000A0JTFZ1=MM	12/16/2014	1/9/1900
/RU000A0JTFZ1=MM	6/16/2015	1/9/1900
/RU000A0JTFZ1=MM	12/15/2015	1/9/1900
/RU000A0JTFZ1=MM	6/14/2016	1/8/1900
/RU000A0JTFZ1=MM	12/13/2016	1/8/1900
/RU000A0JTFZ1=MM	6/13/2017	1/8/1900
/RU000A0JTDZ6=MM	12/5/2012	1/8/1900
/RU000A0JTDZ6=MM	9/4/2013	1/9/1900
/RU000A0JTDZ6=MM	3/5/2014	1/9/1900
/RU000A0JTDZ6=MM	9/3/2014	1/8/1900
/RU000A0JTDZ6=MM	3/4/2015	1/8/1900
/RU000A0JTDZ6=MM	8/31/2016	1/7/1900
/RU000A0JS009=MM	12/13/2011	1/9/1900
/RU000A0JS009=MM	12/10/2013	1/9/1900
/RU000A0JS009=MM	12/9/2015	1/8/1900
/RU000A0JTDV5=MM	12/4/2012	1/10/1900
/RU000A0JTDV5=MM	12/3/2013	1/9/1900
/RU000A0JTDV5=MM	12/2/2014	1/9/1900
/RU000A0JTDV5=MM	12/1/2015	1/8/1900
/RU000A0JUCZ6=MM	12/24/2013	1/8/1900
/RU000A0JQX85=MM	6/28/2010	1/11/1900
/RU000A0JQX85=MM	6/27/2011	1/10/1900
/RU000A0JQX85=MM	6/25/2012	1/10/1900
/RU000A0JQX85=MM	6/24/2013	1/9/1900
/RU000A0JTGD6=MM	12/20/2012	1/8/1900
/RU000A0JUAC9=MM	11/21/2013	1/7/1900
/RU000A0JT1G2=MM	9/25/2012	1/8/1900
/RU000A0JR639=MM	12/21/2010	1/8/1900
/RU000A0JQN04=MM	12/17/2009	1/12/1900
/RU000A0JUAX5=MM	11/28/2013	1/8/1900
/RU000A0JUAX5=MM	11/27/2014	1/9/1900
/RU000A0JUAX5=MM	11/26/2015	1/9/1900
/RU000A0JUAX5=MM	11/24/2016	1/9/1900
/RU000A0JUAX5=MM	11/23/2017	1/9/1900
/RU000A0JTGN5=MM	12/24/2012	1/9/1900
/RU000A0JRY67=MM	12/1/2011	1/10/1900
/RU000A0JRY67=MM	11/26/2015	1/10/1900
/RU000A0JU740=MM	10/10/2013	1/7/1900
/RU000A0JU740=MM	10/9/2014	1/8/1900
/RU000A0JU740=MM	10/8/2015	1/8/1900
/RU000A0JU740=MM	4/6/2017	1/7/1900
/RU000A0JTF76=MM	12/11/2012	1/9/1900
/RU000A0JTF76=MM	12/10/2013	1/10/1900
/RU000A0JTF76=MM	12/9/2014	1/10/1900
/RU000A0JTF76=MM	12/6/2016	1/6/1900
/RU000A0JR530=MM	11/25/2010	1/8/1900
/RU000A0JR530=MM	11/25/2011	1/8/1900
/RU000A0JR530=MM	11/25/2013	1/8/1900
/RU000A0JSVC9=MM	8/29/2012	1/9/1900
/RU000A0JSVC9=MM	8/27/2014	1/9/1900
/RU000A0JSVC9=MM	8/26/2015	1/9/1900
/RU000A0JSVC9=MM	8/24/2016	1/9/1900
/RU000A0JU6P9=MM	10/8/2013	1/8/1900
/RU000A0JU6P9=MM	11/6/2014	1/8/1900
/RU000A0JU6P9=MM	11/5/2015	1/7/1900
/RU000A0JU6P9=MM	11/3/2016	1/7/1900
/RU000A0JU6P9=MM	11/2/2017	1/7/1900
/RU000A0JR6K5=MM	12/23/2010	1/9/1900
/RU000A0JR6K5=MM	12/20/2012	1/9/1900
/RU000A0JR6K5=MM	12/18/2014	1/9/1900
/RU000A0JS7P1=MM	5/4/2012	1/8/1900
/RU000A0JS7P1=MM	5/3/2013	1/8/1900
/RU000A0JS7P1=MM	5/2/2014	1/8/1900
/RU000A0JS7P1=MM	5/1/2015	1/8/1900
/RU000A0JS7P1=MM	4/29/2016	1/7/1900
/RU000A0JTXF6=MM	5/21/2013	1/8/1900
/RU000A0JTXF6=MM	6/19/2014	1/8/1900
/RU000A0JTXF6=MM	6/18/2015	1/7/1900
/RU000A0JTXF6=MM	6/16/2016	1/7/1900
/RU000A0JTXF6=MM	6/15/2017	1/7/1900
/RU000A0JRGR0=MM	5/11/2011	1/8/1900
/RU000A0JRGR0=MM	5/9/2012	1/7/1900
/RU000A0JRGR0=MM	5/8/2013	1/7/1900
/RU000A0JRGR0=MM	5/7/2014	1/7/1900
/RU000A0JRGR0=MM	5/6/2015	1/7/1900
/RU000A0JQWF4=MM	6/9/2010	1/8/1900
/RU000A0JQWF4=MM	6/8/2011	1/8/1900
/RU000A0JQWF4=MM	6/6/2012	1/7/1900
/RU000A0JQWF4=MM	6/5/2013	1/7/1900
/RU000A0JS1E8=MM	12/21/2011	1/10/1900
/RU000A0JTF68=MM	12/11/2012	1/9/1900
/RU000A0JTG34=MM	12/18/2012	1/7/1900
/RU000A0JTG34=MM	6/18/2013	1/9/1900
/RU000A0JTG34=MM	9/16/2014	1/8/1900
/RU000A0JTG34=MM	3/17/2015	1/7/1900
/RU000A0JTG34=MM	9/15/2015	1/6/1900
/RU000A0JTG34=MM	12/14/2016	1/6/1900
/RU000A0JTG34=MM	6/16/2017	1/5/1900
/RU000A0JU823=MM	10/24/2013	1/8/1900
/RU000A0JU823=MM	10/24/2014	1/8/1900
/RU000A0JU823=MM	10/24/2015	1/7/1900
/RU000A0JU823=MM	10/23/2016	1/7/1900
/RU000A0JU823=MM	10/23/2017	1/7/1900
/RU000A0JRHB2=MM	5/20/2011	1/7/1900
/RU000A0JS850=MM	5/17/2012	1/8/1900
/RU000A0JS850=MM	5/15/2014	1/8/1900
/RU000A0JS850=MM	5/14/2015	1/8/1900
/RU000A0JS850=MM	5/12/2016	1/8/1900
/RU000A0JSU45=MM	8/24/2012	1/9/1900
/RU000A0JSU45=MM	8/23/2013	1/8/1900
/RU000A0JSU45=MM	8/22/2014	1/8/1900
/RU000A0JU0W8=MM	7/19/2013	1/8/1900
/RU000A0JU0W8=MM	7/18/2014	1/8/1900
/RU000A0JU0W8=MM	7/17/2015	1/7/1900
/RU000A0JU0W8=MM	7/15/2016	1/7/1900
/RU000A0JU0W8=MM	7/14/2017	1/7/1900
RU050495418=	4/29/2010	1/3/1900
RU076746982=	4/4/2012	1/3/1900
RU056408754=	3/10/2011	1/7/1900
RU008937524=	7/24/1998	1/11/1900
RU097172137=	9/16/2013	1/3/1900
RU050495434=	4/29/2010	1/5/1900
RU097172234=	9/16/2013	1/3/1900
RU076747245=	4/4/2012	1/4/1900
RU097172145=	9/16/2013	1/4/1900
RU008854319=	6/24/1998	1/12/1900
RU011428878=	3/31/2000	1/2/1900
RU011428878=	9/30/2000	1/2/1900
RU011428878=	3/31/2001	1/5/1900
RU011428878=	3/31/2007	1/7/1900
RU076747385=	4/4/2012	1/5/1900
SBERHDR2		#N/A
SBER		#N/A
XS0556885753=SBER	11/10/2010	1/6/1900
XS0506527851=SBER	5/5/2010	1/7/1900
XS0441261921=SBER	7/23/2009	1/11/1900
XS0373642585=SBER	7/2/2008	1/8/1900
XS0373641009=SBER	7/2/2008	1/9/1900
XS0799658637=SBER	7/10/2012	1/6/1900
XS0546214007=SBER	10/6/2010	1/6/1900
XS0253694755=SBER	5/11/2006	1/7/1900
XS0583616239=SBER	1/26/2011	1/8/1900
US1MT=TWEB	12/12/2013	1/0/1900
US3MT=TWEB	2/13/2014	1/0/1900
US3MTWI=TWEB	2/13/2014	1/0/1900
US6MT=TWEB	11/14/2013	1/0/1900
US6MTWI=TWEB	11/14/2013	1/0/1900
US1YT=TWEB	5/1/2014	1/0/1900
US2YT=TWEB	4/17/2014	1/0/1900
US2YT=TWEB	4/21/2014	1/0/1900
US2YT=TWEB	4/22/2014	1/0/1900
US3YT=TWEB	4/30/2014	1/0/1900
US3YT=TWEB	5/1/2014	1/0/1900
US3YT=TWEB	5/2/2014	1/0/1900
US3YT=TWEB	5/5/2014	1/0/1900
US3YT=TWEB	5/6/2014	1/0/1900
US5YT=TWEB	4/17/2014	1/1/1900
US5YT=TWEB	4/21/2014	1/1/1900
US5YT=TWEB	4/22/2014	1/1/1900
US5YT=TWEB	4/23/2014	1/1/1900
US7YT=TWEB	4/17/2014	1/2/1900
US7YT=TWEB	4/21/2014	1/2/1900
US7YT=TWEB	4/22/2014	1/2/1900
US7YT=TWEB	4/23/2014	1/2/1900
US7YT=TWEB	4/24/2014	1/2/1900
US10YT=TWEB		#N/A
US30YT=TWEB		#N/A
RU056389806=	12/16/2010	1/2/1900
GB1MT=RR	12/9/2013	1/0/1900
GB3MT=RR	2/10/2014	1/0/1900
GB6MT=RR	5/12/2014	1/0/1900
GB1YT=RR	11/4/2009	1/2/1900
GB2YT=RR	11/3/2010	1/2/1900
GB3YT=RR	8/19/2011	1/1/1900
GB4YT=RR	2/15/2013	1/1/1900
GB5YT=RR	11/22/2013	1/1/1900
GB6YT=RR	3/29/2005	1/4/1900
GB7YT=RR	3/18/2011	1/3/1900
GB8YT=RR	2/27/2009	1/4/1900
GB9YT=RR	6/22/2012	1/1/1900
GB10YT=RR	6/12/2013	1/2/1900
GB15YT=RR	10/3/2007	1/4/1900
GB20YT=RR	6/17/2009	1/4/1900
GB25YT=RR	3/5/2009	1/4/1900
GB30YT=RR	10/24/2012	1/3/1900
GB40YT=RR	5/27/2005	1/4/1900
EU1MT=RR	6/26/2013	1/0/1900
EU3MT=RR	1/15/2014	1/0/1900
EU6MT=RR	3/12/2014	1/0/1900
EU9MT=RR	1/29/2014	1/0/1900
EU1YT=RR	4/30/2014	1/0/1900
EU2YT=RR	2/14/2014	1/0/1900
EU3YT=RR	4/7/2012	1/0/1900
EU4YT=RR	4/13/2013	1/0/1900
EU5YT=RR	4/12/2014	1/0/1900
EU6YT=RR	4/30/2010	1/3/1900
EU7YT=RR	4/29/2011	1/3/1900
EU8YT=RR	4/13/2012	1/1/1900
EU9YT=RR	5/15/2013	1/1/1900
EU10YT=RR	1/31/2014	1/1/1900
EU15YT=RR	1/4/2000	1/6/1900
EU20YT=RR	1/31/2003	1/4/1900
EU30YT=RR	4/27/2012	1/2/1900
CN1YT=RR	1/9/2014	1/4/1900
CN2YT=RR	8/15/2013	1/3/1900
CN3YT=RR	3/13/2014	1/3/1900
CN5YT=RR	1/7/2014	1/4/1900
CN7YT=RR	4/3/2014	1/4/1900
CN10YT=RR	3/20/2014	1/4/1900
CN15YT=RR	4/15/2010	1/3/1900
CN20YT=RR	8/12/2013	1/4/1900
JP1MT=RR	3/10/2014	1/0/1900
JP3MT=RR	5/12/2014	1/0/1900
JP6MT=RR	5/13/2014	1/0/1900
JP9MT=RR	1/20/2014	1/0/1900
JP1YT=RR	6/15/2013	1/0/1900
JP2YT=RR	5/15/2014	1/0/1900
JP3YT=RR	6/20/2012	1/0/1900
JP4YT=RR	6/20/2013	1/0/1900
JP5YT=RR	3/20/2014	1/0/1900
JP6YT=RR	6/20/2010	1/1/1900
JP7YT=RR	6/20/2011	1/1/1900
JP8YT=RR	6/20/2012	1/0/1900
JP9YT=RR	6/20/2013	1/0/1900
JP10YT=RR	3/20/2014	1/0/1900
JP15YT=RR	6/20/2009	1/2/1900
JP20YT=RR	3/20/2014	1/1/1900
JP30YT=RR	3/20/2014	1/1/1900
BR1YG=RR	3/7/2005	1/7/1900
BR4YG=RR	8/1/2005	1/8/1900
BR5YG=RR	1/13/2009	1/5/1900
BR10YG=RR	9/12/2012	1/2/1900
BR20YG=RR	1/20/2004	1/8/1900
PA1YG=RR	11/23/2004	1/7/1900
PA9YG=RR	12/3/2002	1/9/1900
PA15YG=RR	3/31/1999	1/9/1900
PA20YG=RR	1/28/2004	1/8/1900
CO3YG=RR	7/27/2006	1/7/1900
CO5YG=RR	1/13/2009	1/7/1900
CO8YG=RR	7/12/2011	1/4/1900
CO20YG=RR	1/28/2003	1/10/1900
CO104043208=	2/27/2014	1/1/1900
CO086119366=	11/30/2012	1/2/1900
CO093128958=	5/10/2013	1/8/1900
CO010836387=	2/25/2000	1/11/1900
CO010878659=	3/9/2000	1/11/1900
CO021327212=	2/24/2005	1/12/1900
CO106538212=	5/7/2014	1/4/1900
CO063268429=	6/3/2011	1/5/1900
CO050225844=	4/14/2010	1/7/1900
CO020148454=	9/20/2004	1/8/1900
CO018437384=	1/21/2004	1/8/1900
CO026291593=	7/27/2006	1/7/1900
CO056301739=	1/12/2011	1/4/1900
CO007401060=	2/24/1997	1/8/1900
CO028471084=	1/29/2007	1/8/1900
CO074078729=	2/1/2012	1/5/1900
CO031324670=	7/26/2007	1/9/1900
CO088098277=	1/29/2013	1/2/1900
CO083459972=	9/26/2012	1/4/1900
CO016187933=	1/28/2003	1/10/1900
CO013491160=	8/29/2001	1/7/1900
CO076227969=	3/20/2012	1/5/1900
CO062905107=	5/18/2011	1/5/1900
CO083824328=	9/11/2012	1/5/1900
CO030429362=	5/31/2007	1/13/1900
CO089109256=	2/19/2013	1/5/1900
CO026779405=	9/19/2006	1/7/1900
CO030632206=	6/28/2007	1/9/1900
CO030288785=	5/25/2007	1/6/1900
CO092812839=	5/7/2013	1/4/1900
CO072171039=	12/19/2011	1/5/1900
CO092601145=	5/2/2013	1/3/1900
CO083258659=	9/21/2012	1/4/1900
CO058620700=	1/25/2011	1/8/1900
CO070481308=	11/10/2011	1/6/1900
CO081101035=	7/30/2012	1/7/1900
CO025522311=	5/17/2006	1/12/1900
CO080166524=	7/9/2012	1/5/1900
CO083487895=	9/27/2012	1/5/1900
CO007027192=	10/7/1996	1/8/1900
CO043365215=	7/23/2009	1/7/1900
CO043365193=	7/29/2009	1/7/1900
CO058767166=	1/31/2011	1/8/1900
CO087612589=	1/17/2013	1/7/1900
MX3YG=RR	3/10/2006	1/5/1900
MX5YG=RR	12/23/2008	1/5/1900
MX7YG=RR	3/30/2001	1/8/1900
MX10YG=RR	9/24/2002	1/8/1900
MX20YG=RR	8/13/2001	1/8/1900
MX027125123=	10/13/2006	1/6/1900
MX025182936=	4/24/2006	1/11/1900
MX067122062=	9/27/2011	1/7/1900
MX102032322=	1/23/2014	1/6/1900
MX025197453=	4/19/2006	1/8/1900
MX051990374=	6/28/2010	1/3/1900
MX051990285=	6/28/2010	1/4/1900
MX051990676=	6/28/2010	1/5/1900
MX102032446=	1/23/2014	1/3/1900
MX022104080=	6/1/2005	1/6/1900
MX104520871=	3/13/2014	1/7/1900
MX006849270=	12/1/1993	1/8/1900
MX104659390=	3/19/2014	1/5/1900
MX007586612=	5/8/1997	1/11/1900
MX075403909=	2/23/2012	1/8/1900
MX044583828=	8/18/2009	1/5/1900
MX049904380=	3/30/2010	1/5/1900
MX095418545=	7/18/2013	1/3/1900
MX095418546=	7/18/2013	1/3/1900
MX102623053=	1/30/2014	1/5/1900
MX104979076=	3/25/2014	1/5/1900
MX052748224=	7/21/2010	1/5/1900
MX105441860=	4/9/2014	1/3/1900
MX028600640=	2/2/2007	1/7/1900
MX102574656=	1/28/2014	1/6/1900
MX090787861=	3/25/2013	1/5/1900
MX085705822=	11/20/2012	1/4/1900
MX049901623=	3/30/2010	1/10/1900
MX036365005=	5/12/2008	1/6/1900
MX063342181=	3/27/2012	1/8/1900
MX046254767=	10/28/2009	1/7/1900
MX043079972=	6/2/2009	1/8/1900
MX047414288=	12/16/2009	1/6/1900
MX047074088=	11/30/2009	1/6/1900
MX062210125=	5/2/2011	1/9/1900
MX037546429=	7/10/2008	1/11/1900
MX052598265=	7/14/2010	1/4/1900
MX021310107=	2/24/2005	1/5/1900
MX095430236=	7/22/2013	1/4/1900
MX099748443=	11/27/2013	1/3/1900
MX061744827=	4/14/2011	1/5/1900
MX009761039=	5/12/1999	1/9/1900
MX098583017=	10/24/2013	1/4/1900
MX105647484=	4/8/2014	1/3/1900
MX055046735=	10/14/2010	1/9/1900
MX023107031=	9/28/2005	1/7/1900
MX102736257=	1/30/2014	1/6/1900
MX081752893=	8/10/2012	1/7/1900
MX093329155=	5/15/2013	1/8/1900
MX016699314=	4/11/2003	1/7/1900
MX023172976=	10/5/2005	1/9/1900
MX018488949=	2/6/2004	1/6/1900
MX032446566=	10/5/2007	1/10/1900
MX047383684=	12/11/2009	1/9/1900
MX048027695=	1/19/2010	1/9/1900
MX013412855=	8/13/2001	1/8/1900
MX084620238=	6/26/2012	1/5/1900
MX009148973=	9/18/1997	1/9/1900
MX046525523=	11/6/2009	1/8/1900
MX077580891=	4/26/2012	1/6/1900
MX074646891=	2/14/2012	1/5/1900
MX006573584=	5/7/1996	1/11/1900
MX006982026=	9/24/1996	1/11/1900
MX086070693=	12/5/2012	1/6/1900
MX009013130=	9/30/1998	1/9/1900
MX100621495=	12/18/2013	1/7/1900
MX093106377=	5/14/2013	1/7/1900
MX099457490=	11/13/2013	1/5/1900
MX008600686=	4/1/1998	1/9/1900
MX100326515=	12/18/2013	1/5/1900
MX046624009=	11/12/2009	1/5/1900
MX083562862=	11/30/2012	1/7/1900
MX069961835=	10/27/2011	1/5/1900
MX050033961=	4/7/2010	1/8/1900
MX020759623=	12/3/2004	1/7/1900
MX015531886=	9/24/2002	1/8/1900
MX088732448=	2/8/2013	1/8/1900
MX020456426=	10/27/2004	1/7/1900
MX105765983=	4/16/2014	1/3/1900
MX045470237=	9/25/2009	1/8/1900
MX044430932=	8/4/2009	1/13/1900
MX079847364=	6/26/2012	1/5/1900
MX016323322=	12/12/2002	1/7/1900
MX081285527=	8/7/2012	1/4/1900
MX050278166=	4/14/2010	1/10/1900
MX048472818=	2/5/2010	1/6/1900
MX091676605=	4/22/2013	1/2/1900
MX029339627=	3/30/2007	1/8/1900
MX054495595=	9/28/2010	1/6/1900
MX024265102=	1/31/2006	1/8/1900
MX052197899=	6/30/2010	1/4/1900
MX021149586=	1/27/2005	1/5/1900
MX106546282=	5/12/2014	1/6/1900
MX104741401=	3/13/2014	1/7/1900
MX078359927=	5/16/2012	1/9/1900
MX030017960=	5/9/2007	1/8/1900
MX086278863=	12/6/2012	1/5/1900
MX063095915=	5/25/2011	1/7/1900
MX073159750=	2/8/2012	1/3/1900
MX073640288=	1/24/2012	1/4/1900
MX102896017=	4/1/2014	1/5/1900
MX032957960=	6/18/2007	1/8/1900
MX073713536=	1/25/2012	1/4/1900
MX097516251=	9/26/2013	1/7/1900
MX074217745=	2/3/2012	1/9/1900
MX096089147=	8/12/2013	1/6/1900
MX061625895=	4/6/2011	1/9/1900
MX026962277=	9/29/2006	1/8/1900
MX080217404=	7/12/2012	1/3/1900
MX099457724=	11/15/2013	1/10/1900
MX075209568=	3/28/2012	1/9/1900
MX086529971=	1/30/2013	1/3/1900
MX052292395=	6/30/2010	1/9/1900
MX105013566=	3/25/2014	1/6/1900
MX022587820=	7/27/2005	1/6/1900
MX092219291=	4/24/2013	1/4/1900
MX075209452=	3/28/2012	1/9/1900
MX030017838=	5/9/2007	1/8/1900
MX064927825=	6/29/2011	1/7/1900
MX083156198=	9/19/2012	1/6/1900
MX083156007=	9/19/2012	1/4/1900
MX056301135=	1/11/2011	1/9/1900
MX020617039=	11/22/2004	1/5/1900
MX016432105=	3/3/2003	1/6/1900
MX105215193=	4/1/2014	1/6/1900
MX012690282=	3/30/2001	1/8/1900
MX092891968=	8/8/2013	1/5/1900
MX071834930=	12/7/2011	1/7/1900
MX093679393=	5/30/2013	1/9/1900
MX095403549=	7/18/2013	1/4/1900
MX022587846=	7/27/2005	1/7/1900
MX045438490=	9/22/2009	1/9/1900
MX065570076=	8/4/2011	1/7/1900
MX106494053=	5/7/2014	1/2/1900
MX022207644=	6/16/2005	1/4/1900
MX051024605=	5/12/2010	1/9/1900
MX083147628=	9/17/2012	1/9/1900
MX046293967=	1/15/2010	1/9/1900
MX045647757=	10/8/2009	1/5/1900
MX020820322=	11/3/2004	1/5/1900
MX063138789=	5/26/2011	1/4/1900
MX102032381=	1/23/2014	1/4/1900
MX081011648=	7/24/2012	1/8/1900
MX030042921=	5/9/2007	1/10/1900
MX020218118=	9/27/2004	1/6/1900
MX010367123=	12/14/1998	1/9/1900
MX015884398=	12/31/2002	1/3/1900
MX059007971=	2/4/2011	1/8/1900
MX045811204=	10/16/2009	1/5/1900
MX074462839=	2/7/2012	1/9/1900
MX069961886=	10/27/2011	1/4/1900
MX089692326=	2/28/2013	1/5/1900
MX018337754=	12/29/2003	1/3/1900
MX019762041=	8/5/2004	1/6/1900
MX048780695=	7/19/2010	1/4/1900
MX083565322=	10/12/2012	1/9/1900
MX097659427=	10/2/2013	1/7/1900
MX020192666=	9/28/2004	1/7/1900
MX097268495=	9/19/2013	1/7/1900
MX097342172=	9/20/2013	1/6/1900
MX081783764=	8/10/2012	1/7/1900
MX093968875=	5/31/2013	1/7/1900
MX027885977=	12/18/2006	1/8/1900
MX095430210=	7/22/2013	1/3/1900
MX045280713=	9/18/2009	1/4/1900
MX105441819=	4/9/2014	1/2/1900
MX086233908=	12/4/2012	1/6/1900
MX047970580=	1/15/2010	1/5/1900
MX023592258=	11/17/2005	1/6/1900
MX104078303=	2/27/2014	1/0/1900
MX044961431=	8/27/2009	1/6/1900
MX044961431=	8/27/2010	1/7/1900
MX044961431=	8/27/2013	1/10/1900
MX096934076=	9/6/2013	1/5/1900
MX096934114=	9/6/2013	1/6/1900
MX096934238=	9/6/2013	1/6/1900
MX020631015=	9/15/2004	1/9/1900
MX020631015=	9/15/2005	1/9/1900
MX020631015=	12/1/2005	1/10/1900
MX020631015=	12/2/2005	1/10/1900
MX088736630=	1/28/2013	1/7/1900
MX088736630=	1/28/2014	1/8/1900
MX088736630=	1/28/2015	1/9/1900
UA062799447=	7/14/2011	1/12/1900
UA055308870=	10/29/2010	1/10/1900
UA050564746=	4/28/2010	1/9/1900
UA078395028=	4/4/2013	1/7/1900
UA061432558=	4/7/2011	1/7/1900
UA101466043=	7/25/2013	1/9/1900
UA061985646=	4/21/2011	1/7/1900
UA086247623=	12/7/2012	1/9/1900
UA055632782=	11/3/2010	1/8/1900
UA031028370=	8/2/2007	1/8/1900
UA031028370=	8/2/2010	1/10/1900
UA064475002=	7/11/2011	1/9/1900
UA023362023=	11/8/2005	1/8/1900
UA046256107=	12/18/2009	1/9/1900
UA059154923=	2/14/2011	1/8/1900
UA051137906=	5/20/2010	1/10/1900
UA091050617=	4/2/2013	1/8/1900
UA050290832=	4/29/2010	1/10/1900
UA091690225=	4/19/2013	1/9/1900
UA055914087=	3/30/2011	1/10/1900
UA033453469=	12/5/2007	1/9/1900
UA030720253=	6/28/2007	1/9/1900
UA030720253=	6/22/2010	1/8/1900
UA045920712=	9/30/2009	1/9/1900
UA090643487=	3/20/2013	1/8/1900
UA059429469=	3/10/2011	1/8/1900
UA089689031=	2/28/2013	1/10/1900
UA024293939=	2/9/2006	1/8/1900
UA024293939=	2/9/2011	1/5/1900
UA024293939=	2/9/2013	1/5/1900
UA054374453=	9/24/2010	1/9/1900
UA028701578=	2/14/2007	1/9/1900
UA028701578=	12/21/2009	1/11/1900
UA093413431=	5/21/2013	1/9/1900
UA020207868=	9/30/2004	1/8/1900
UA091760584=	4/17/2013	1/7/1900
UA085835823=	11/28/2012	1/7/1900
UA059439081=	2/23/2011	1/7/1900
UA054378319=	9/23/2010	1/7/1900
UA033077661=	11/14/2007	1/6/1900
UA080875819=	7/24/2012	1/9/1900
UA027605311=	11/20/2006	1/6/1900
UA063855294=	6/17/2011	1/6/1900
UA100948320=	12/24/2013	1/5/1900
UA023232987=	10/13/2005	1/4/1900
UA054378343=	9/23/2010	1/6/1900
UA080477821=	8/30/2012	1/7/1900
UA087773728=	1/22/2013	1/8/1900
UA024373312=	2/9/2006	1/8/1900
UA024373312=	2/9/2011	1/5/1900
UA050373746=	4/27/2010	1/8/1900
UA090850245=	3/26/2013	1/10/1900
UA030324161=	6/6/2007	1/10/1900
BY052939470=	8/3/2010	1/8/1900
KZ024201279=	1/25/2006	1/8/1900
KZ023439824=	11/9/2005	1/9/1900
KZ024558690=	3/3/2006	1/9/1900
KZ027461824=	11/10/2006	1/10/1900
KZ049575637=	3/25/2010	1/4/1900
KZ057057734=	12/20/2010	1/5/1900
KZ086058243=	12/10/2012	1/4/1900
KZ053165788=	7/1/2010	1/8/1900
KZ025372328=	5/11/2006	1/9/1900
KZ053299067=	7/1/2010	1/7/1900
KZ054621400=	10/6/2010	1/6/1900
KZ049575556=	3/25/2010	1/10/1900
KZ029893128=	5/3/2007	1/7/1900
KZ099770805=	12/3/2013	1/4/1900
KZ022074377=	6/3/2005	1/6/1900
KZ028643110=	2/13/2007	1/6/1900
KZ051082001=	5/20/2010	1/6/1900
KZ055688575=	11/10/2010	1/6/1900
